0,23.438,-18.555,-28.32,-111.328,0
0.003949707,9.766,-13.184,-21.484,-116.211,0
0.007899414,-30.273,-14.648,-17.09,-137.207,0
0.011849121,-33.691,-9.277,-18.066,-125.488,0
0.015798828,2.93,-8.301,-19.531,-103.027,0
0.019748535,21.973,-11.23,-18.066,-64.941,0
0.023698242,-14.648,-15.625,-12.695,-64.941,0
0.027647949,-52.246,-17.09,-9.277,-89.844,0
0.031597657,0.488,-10.742,-17.578,-100.586,0
0.035547364,32.715,-13.184,-19.531,-81.055,0
0.039497071,2.441,-13.184,-17.09,-86.426,0
0.043446778,2.441,-6.836,-17.578,-127.441,0
0.047396485,25.391,-5.859,-20.508,-141.602,0
0.051346192,33.203,-0.488,-22.461,-68.848,0
0.055295899,31.25,0.977,-22.461,-59.082,0
0.059245606,30.762,2.441,-23.926,-127.93,0
0.063195313,41.992,5.859,-22.461,-116.211,0
0.06714502,32.715,-5.371,-17.09,-44.922,0
0.071094727,-1.953,-9.277,-14.648,-24.414,0
0.075044434,14.648,-0.977,-13.184,-92.773,0
0.078994141,45.41,-2.93,-10.742,-106.934,0
0.082943848,32.227,-8.301,-10.742,-78.613,0
0.086893555,14.16,-9.766,-19.043,-60.547,0
0.090843262,17.578,-5.371,-20.996,-93.262,0
0.09479297,9.766,-5.371,-19.043,-144.531,0
0.098742677,-2.93,-12.207,-20.508,-122.07,0
0.102692384,-0.977,-7.324,-23.438,-78.613,0
0.106642091,0,-2.93,-22.949,-63.477,0
0.110591798,-13.184,-11.719,-17.578,-73.73,0
0.114541505,-29.297,-18.066,-21.973,-32.227,0
0.118491212,-23.926,-13.184,-21.484,-12.695,0
0.122440919,2.93,-2.441,-17.09,-65.43,0
0.126390626,4.883,-7.812,-21.973,-107.91,0
0.130340333,-12.695,-17.09,-18.066,-85.449,0
0.13429004,-8.789,-12.207,-13.184,5.859,0
0.138239747,15.625,-10.254,-19.531,20.02,0
0.142189454,12.207,-12.207,-20.996,-24.414,0
0.146139161,-18.066,-17.09,-19.043,-48.34,0
0.150088868,-4.883,-17.578,-22.949,-17.578,0
0.154038575,23.926,-13.184,-22.461,11.23,0
0.157988283,12.207,-18.555,-22.949,-2.441,0
0.16193799,-22.461,-22.949,-25.391,-3.906,0
0.165887697,-18.066,-19.043,-28.32,-9.766,0
0.169837404,8.789,-16.602,-31.738,28.32,0
0.173787111,-18.066,-25.879,-27.344,28.32,0
0.177736818,-73.73,-38.086,-20.02,-27.832,0
0.181686525,-52.246,-32.715,-22.949,-30.273,0
0.185636232,0.488,-32.715,-35.156,23.438,0
0.189585939,14.648,-37.598,-34.18,44.434,0
0.193535646,10.742,-37.598,-31.738,-0.488,0
0.197485353,11.23,-38.574,-34.18,-14.648,0
0.20143506,6.836,-36.621,-32.227,33.691,0
0.205384767,-41.504,-43.945,-39.551,39.062,0
0.209334474,-98.145,-44.434,-38.086,-8.301,0
0.213284181,-98.633,-35.156,-25.879,-41.992,0
0.217233888,-37.598,-31.738,-26.367,-29.785,0
0.221183596,-4.395,-36.621,-30.762,0,0
0.225133303,-7.324,-38.574,-33.203,-23.926,0
0.22908301,29.785,-31.738,-28.32,-58.594,0
0.233032717,43.457,-32.715,-28.809,-59.082,0
0.236982424,35.156,-34.668,-32.227,-32.715,0
0.240932131,49.316,-36.621,-29.785,-68.359,0
0.244881838,63.965,-41.992,-32.715,-104.98,0
0.248831545,73.242,-45.41,-31.25,-82.031,0
0.252781252,94.727,-48.34,-25.391,-64.453,0
0.256730959,105.957,-52.246,-30.273,-41.992,0
0.260680666,117.188,-46.387,-33.691,-60.059,0
0.264630373,129.395,-50.293,-33.203,-111.328,0
0.26858008,89.355,-59.082,-29.785,-65.918,0
0.272529787,103.516,-44.922,-36.621,-60.547,0
0.276479494,132.812,-36.133,-41.992,-91.309,0
0.280429202,114.258,-46.387,-36.621,-88.379,0
0.284378909,105.469,-51.27,-36.133,-63.477,0
0.288328616,84.961,-49.316,-35.156,-43.457,0
0.292278323,47.363,-49.316,-35.645,-52.734,0
0.29622803,24.902,-46.875,-33.691,-82.031,0
0.300177737,21.973,-40.039,-33.691,-49.316,0
