0,-20.02,-41.992,-24.902,-37.598,0
0.003949707,-13.184,-32.227,-17.578,-41.016,0
0.007899414,-14.16,-35.645,-26.367,-45.41,0
0.011849121,-12.207,-38.086,-32.715,-50.781,0
0.015798828,-16.602,-36.133,-28.809,-44.922,0
0.019748535,-36.133,-34.668,-29.785,-24.902,0
0.023698242,-28.809,-34.18,-31.25,-28.809,0
0.027647949,-18.555,-39.062,-25.879,-33.691,0
0.031597657,-15.137,-38.574,-24.414,-11.23,0
0.035547364,-23.438,-31.738,-24.414,-8.301,0
0.039497071,-27.344,-32.715,-37.109,-36.133,0
0.043446778,-19.043,-36.133,-24.902,-33.203,0
0.047396485,-19.531,-36.621,-9.277,-22.461,0
0.051346192,-25.391,-31.25,-15.625,-29.785,0
0.055295899,-24.414,-30.762,-18.555,-36.133,0
0.059245606,-17.09,-34.668,-24.902,-31.738,0
0.063195313,-16.113,-36.621,-20.02,-21.973,0
0.06714502,-22.461,-36.133,-11.719,-19.531,0
0.071094727,-20.508,-37.598,-19.531,-26.855,0
0.075044434,-7.812,-42.48,-27.832,-29.785,0
0.078994141,-13.672,-34.18,-22.949,-17.578,0
0.082943848,-26.367,-25.391,-21.973,-24.902,0
0.086893555,-24.414,-33.203,-20.996,-33.691,0
0.090843262,-22.949,-44.434,-13.672,-9.277,0
0.09479297,-30.762,-44.922,-23.438,-4.395,0
0.098742677,-47.363,-36.133,-32.227,-34.18,0
0.102692384,-42.969,-30.762,-25.879,-39.062,0
0.106642091,-26.367,-29.297,-25.879,-21.973,0
0.110591798,-25.391,-25.391,-34.668,-19.043,0
0.114541505,-17.09,-21.973,-31.25,-10.742,0
0.118491212,-20.508,-21.973,-30.273,-16.602,0
0.122440919,-17.578,-23.438,-33.203,-13.184,0
0.126390626,-5.371,-19.043,-17.578,12.695,0
0.130340333,-10.254,-20.996,-21.973,-7.812,0
0.13429004,-2.441,-24.414,-24.902,-26.855,0
0.138239747,33.203,-20.996,-29.785,-17.09,0
0.142189454,61.035,-20.02,-31.738,-12.695,0
0.146139161,76.66,-19.531,-23.926,-17.578,0
0.150088868,100.098,-12.207,-17.578,-16.602,0
0.154038575,113.77,-17.578,-16.602,-9.277,0
0.157988283,122.07,-36.133,-21.973,-4.395,0
