0,639.16,-67.383,-23.926,970.215,0
0.003949707,476.074,-59.57,-26.855,970.703,0
0.007899414,253.418,-52.734,-46.387,970.703,0
0.011849121,216.309,8.789,-31.25,970.703,0
0.015798828,147.949,15.625,-29.297,972.168,0
0.019748535,-125.488,-38.086,-20.996,978.027,0
0.023698242,-355.469,-1.465,-3.906,913.574,0
0.027647949,-512.207,-0.977,-6.348,-942.383,0
0.031597657,-710.449,-50.293,3.418,512.695,0
0.035547364,-951.172,-90.332,-8.789,-838.867,0
0.039497071,-1000,-61.035,-17.578,-1000,0
0.043446778,-991.699,19.043,39.551,-948.242,0
0.047396485,-1000,29.297,52.246,-1000,0
0.051346192,-1000,-20.508,39.062,-1000,0
0.055295899,-1000,14.16,92.773,-1000,0
0.059245606,-1000,95.215,139.648,-1000,0
0.063195313,-1000,189.941,152.832,-1000,0
0.06714502,-1000,316.406,150.391,-1000,0
0.071094727,-1000,486.328,174.805,-1000,0
0.075044434,-1000,735.84,241.211,-1000,0
0.078994141,-1000,930.176,299.805,-1000,0
0.082943848,-1000,972.168,371.094,-1000,0
0.086893555,-1000,966.797,442.383,-1000,0
0.090843262,-1000,971.68,555.176,-1000,0
0.09479297,-1000,970.703,683.105,-1000,0
0.098742677,-1000,970.703,738.281,-1000,0
0.102692384,-1000,970.703,877.441,-1000,0
0.106642091,-1000,970.703,974.609,-1000,0
0.110591798,-1000,970.703,966.797,-1000,0
0.114541505,-1000,970.703,969.727,-1000,0
0.118491212,-1000,971.191,971.191,-1000,0
0.122440919,-1000,970.703,970.703,-1000,0
0.126390626,-1000,970.703,970.703,-1000,0
0.130340333,-1000,971.191,970.703,-1000,0
0.13429004,-1000,976.074,970.703,-1000,0
0.138239747,-1000,944.336,970.703,-1000,0
0.142189454,-1000,988.77,970.703,-1000,0
0.146139161,-1000,822.266,970.703,-1000,0
0.150088868,-1000,-45.898,970.703,-1000,0
0.154038575,-1000,-717.773,970.703,-1000,0
0.157988283,-1000,-691.406,970.703,-1000,0
0.16193799,-1000,-427.246,970.703,-1000,0
0.165887697,-1000,-191.406,970.703,-1000,0
0.169837404,-1000,243.652,970.703,-1000,0
0.173787111,-1000,789.551,970.703,-1000,0
0.177736818,-1000,980.957,970.703,-1000,0
0.181686525,-1000,957.52,970.703,-1000,0
0.185636232,-1000,971.191,970.703,-1000,0
0.189585939,-1000,971.68,970.703,-1000,0
0.193535646,-1000,970.703,970.703,-1000,0
0.197485353,-1000,970.703,970.703,-1000,0
0.20143506,-1000,970.703,970.703,-1000,0
0.205384767,-1000,970.703,970.703,-1000,0
0.209334474,-1000,970.703,970.703,-1000,0
0.213284181,-1000,970.703,970.703,-1000,0
0.217233888,-995.605,970.703,970.703,-1000,0
0.221183596,-997.559,970.703,970.703,-1000,0
0.225133303,-981.445,970.703,970.703,-1000,0
0.22908301,-741.699,970.703,970.703,-1000,0
0.233032717,-131.348,970.703,971.191,-1000,0
0.236982424,616.699,970.703,971.68,-1000,0
0.240932131,566.406,970.703,965.82,-1000,0
0.244881838,115.723,970.703,957.031,-1000,0
0.248831545,166.016,970.703,901.855,-1000,0
0.252781252,595.703,970.703,684.082,-1000,0
0.256730959,920.898,970.703,508.301,-1000,0
0.260680666,973.633,971.191,515.625,-946.289,0
0.264630373,960.938,970.703,502.93,-1000,0
0.26858008,972.168,968.75,292.48,-288.574,0
0.272529787,969.727,972.168,43.945,967.773,0
0.276479494,970.215,924.316,-96.68,976.562,0
0.280429202,969.727,822.266,-108.398,936.035,0
0.284378909,970.215,652.832,-65.918,979.98,0
0.288328616,970.215,390.137,-29.297,970.703,0
0.292278323,969.727,205.566,-11.719,970.703,0
0.29622803,969.727,125.977,-147.949,970.703,0
0.300177737,969.727,122.559,-264.16,970.703,0
0.304127444,970.215,44.922,-256.836,970.703,0
0.308077151,970.215,62.988,-172.852,970.703,0
0.312026858,969.727,40.527,-126.465,970.703,0
0.315976565,969.727,209.473,-55.664,970.703,0
0.319926272,969.727,510.742,54.688,970.703,0
0.323875979,969.727,649.414,20.508,970.703,0
0.327825686,970.215,865.723,-4.395,970.703,0
0.331775393,969.727,982.91,72.754,970.215,0
0.3357251,969.727,963.379,28.32,970.703,0
0.339674807,970.215,970.703,-57.129,970.703,0
0.343624515,969.727,970.703,-43.457,970.703,0
0.347574222,969.727,970.703,13.672,970.703,0
0.351523929,970.215,970.215,-14.648,970.703,0
0.355473636,970.215,970.703,-67.383,970.703,0
0.359423343,969.727,970.703,-60.547,970.215,0
0.36337305,970.215,970.703,-143.066,970.215,0
0.367322757,970.215,970.703,-197.754,970.703,0
0.371272464,969.727,970.703,-192.871,970.703,0
0.375222171,969.727,970.703,-208.496,970.703,0
0.379171878,969.727,970.703,-164.062,970.703,0
0.383121585,970.215,970.703,-127.93,970.703,0
0.387071292,969.727,970.703,-131.348,970.703,0
0.391020999,969.727,970.703,-139.16,970.703,0
0.394970706,969.727,970.703,-185.059,970.215,0
0.398920413,969.727,970.703,-239.746,970.703,0
0.40287012,970.215,971.191,-291.016,970.703,0
0.406819828,970.215,970.703,-355.957,970.703,0
0.410769535,970.215,969.727,-443.359,970.703,0
0.414719242,969.727,962.402,-496.094,970.703,0
0.418668949,969.727,930.176,-488.281,970.215,0
0.422618656,969.727,729.004,-507.812,970.703,0
0.426568363,969.727,261.23,-528.809,970.703,0
0.43051807,969.727,-205.078,-443.848,970.703,0
0.434467777,969.727,-637.695,-322.754,970.703,0
0.438417484,969.727,-963.379,-150.879,970.703,0
0.442367191,969.727,-1000,53.223,970.703,0
0.446316898,969.727,-992.188,215.332,970.703,0
0.450266605,969.727,-1000,328.125,970.703,0
0.454216312,970.215,-1000,393.555,970.703,0
0.458166019,970.215,-1000,416.504,970.703,0
0.462115726,970.215,-1000,426.758,970.703,0
